X,Y,objectid,match_addr,company_name,nace_rev_2_code,kod,interval,odvětví,industry
16.6046644360001,49.189006169,5877,"Hybešova 259/21, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",IDES gastro s.r.o.,5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.6692687930001,49.192265095,5878,"Jedovnická 3131/2c, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",VKV Tools s.r.o.,256,25,10 - 19,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.6071183220001,49.2017983360001,5879,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",CNCsystemy s.r.o.,331,33,10 - 19,Podpůrné činnosti pro rybolov a akvakulturu,Support activities for fishing and aquaculture
16.558911063,49.1687146290001,5880,"U hřiště 640/21b, 625 00, Starý Lískovec, Brno-Starý Lískovec, Brno, Brno-město, Jihomoravský kraj",PH Amur s.r.o.,5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.678967158,49.168496658,5881,"Tuřanka 1222/115, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",COM Electric s.r.o.,7490,74,10 - 19,"Ostatní odborné, vědecké a technické činnosti","Other professional, scientific and technical activities"
16.5835453930001,49.221825804,5882,"Královopolská 62/147, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",VDI Technologies s.r.o.,3250,32,10 - 19,Akvakultura,Aquaculture
16.6071183220001,49.2017983360001,5883,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Christy style s.r.o.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.63479369,49.195369123,5884,"Na lukách 3325/9, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",DIEPTRANG Fashion s.r.o.,461,46,10 - 19,Velkoobchod,Wholesale trade
16.58525002,49.238825687,5885,"Banskobystrická 265/185, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj",Anamor Consulting s.r.o.,4120,41,10 - 19,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.6039130820001,49.1453485230001,5886,"Vídeňská 149/125a, 619 00, Přízřenice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",Staroplastic s.r.o.,22,22,10 - 19,Těžba dřeva,Logging
16.613628127,49.2000691910001,5887,"Příkop 843/4, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",RESPILON E-commerce s.r.o.,47,47,10 - 19,Maloobchod,Retail trade
16.644624573,49.228098276,5888,"Újezdy 585/31, 614 00, Obřany, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj",CONCEPT LINE s.r.o.,73,73,10 - 19,"Činnosti v oblasti reklamy, průzkumu trhu a vztahů s veřejností","Activities of advertising, market research and public relations"
16.549209681,49.179537887,5889,"Plachty 512/2, 634 00, Nový Lískovec, Brno-Nový Lískovec, Brno, Brno-město, Jihomoravský kraj",Veterinárníordinace Hladíkovi s.r.o.,7500,75,10 - 19,Veterinární činnosti,Veterinary activities
16.6137866290001,49.199725911,5890,"Příkop 838/6, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",UNISTAV FACILITY s.r.o.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.6704905390001,49.203054783,5891,"Sedláčkova 2902/18, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",Spolecenstvívlastníku jednotek Sedláckova cp. 2902,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.5968898850001,49.2064084250001,5892,"Kounicova 297/38, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",PRODOZ road s.r.o.,7111,71,10 - 19,Těžba železných rud,Mining of iron ores
16.599215444,49.154567485,5893,"Vídeňská 134/102, 619 00, Dolní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",HDV servis s.r.o.,821,82,10 - 19,"Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání","Office administrative, office support and other business support activities"
16.615493352,49.200465781,5894,"Příční 118/10, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","ENCOFA SERVIS, s.r.o.",6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.6162200630001,49.191009444,5895,"Mlýnská 326/13, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj","AUTOPROCHOR, s.r.o.",4941,49,10 - 19,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.662702242,49.209480811,5896,"Žarošická 4260/16, 628 00, Židenice, Brno-Vinohrady, Brno, Brno-město, Jihomoravský kraj",Pepe Cycles s.r.o.,4779,47,10 - 19,Maloobchod,Retail trade
16.606705429,49.188058218,5897,"Nové sady 996/25, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Lékárna POLIKLINIKA s.r.o.,4773,47,10 - 19,Maloobchod,Retail trade
16.60254415,49.200807721,5898,"Slovákova 279/11, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Cognito.CZ, s.r.o.",63,63,10 - 19,"Poskytování počítačové infrastruktury, zpracování dat, hosting a ostatní informační činnosti","Computing infrastructure, data processing, hosting and other information service activities"
16.6940555050001,49.174911077,5899,"Kikrleho 1396/17c, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj","RB-SYSTEM, s.r.o.",2562,25,10 - 19,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.6055936540001,49.17616589,5900,"Pražákova 1008/69, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Double L Chain s.r.o.,7729,77,10 - 19,Činnosti v oblasti pronájmu a leasingu,Rental and leasing activities
16.6071183220001,49.2017983360001,5901,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",MAYDAN STAV s.r.o.,4312,43,10 - 19,Specializované stavební činnosti,Specialised construction activities
16.6771122430001,49.177944446,5902,"Řípská 1153/20a, 627 00, Slatina, Brno-Slatina, Brno, Brno-město, Jihomoravský kraj",AW SURFACING s.r.o.,16,16,10 - 19,Podpůrné činnosti pro zemědělství a posklizňové činnosti,Support activities to agriculture and post-harvest crop activities
16.570439784,49.2148070920001,5903,"Horova 3121/68, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj","BOOS plan, a.s.",7112,71,10 - 19,Těžba železných rud,Mining of iron ores
16.613651512,49.1654827770001,5904,"Sokolova 696/32, 619 00, Horní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",WATENVI CZ a.s.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.5992706810001,49.171298644,5905,"Londýnské náměstí 886/4, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",BMJ SW s.r.o.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.607037185,49.1888920910001,5906,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Bredomed s.r.o.,461,46,10 - 19,Velkoobchod,Wholesale trade
16.607037185,49.1888920910001,5907,"Nové sady 988/2, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",LIRON TRADE s.r.o.,38,38,10 - 19,"Sběr odpadů, zpracování odpadů k dalšímu využití a odstraňování odpadů","Waste collection, recovery and disposal activities"
16.6080567600001,49.212292479,5908,"Sportovní 559/2a, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","Bobycentrum Brno, spol. s r.o.",5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.601957081,49.209420294,5909,"Dřevařská 855/12, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",BHIT CZ s.r.o.,6202,62,10 - 19,Těžba zemního plynu,Extraction of natural gas
16.700681065,49.1408668450001,5910,"Zapletalova 34/25, 620 00, Dvorska, Brno-Tuřany, Brno, Brno-město, Jihomoravský kraj","Pomocné ruce, o.p.s.",8730,87,10 - 19,Pobytové služby sociální péče,Residential care activities
16.6326989680001,49.190604598,5911,"Olomoucká 3419/7, 618 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",Vikstav trade s.r.o.,4312,43,10 - 19,Specializované stavební činnosti,Specialised construction activities
16.601561372,49.2011036440001,5912,"Smetanova 993/8a, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",STK Uherské Hradište s.r.o.,55,55,10 - 19,Poskytování ubytování,Accommodation
16.5771158860001,49.218147699,5913,"Makovského náměstí 3166/3, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj","POMARK, spol. s r.o.",4639,46,10 - 19,Velkoobchod,Wholesale trade
16.6069817810001,49.2283879120001,5914,"Kociánka 8/10, 612 00, Sadová, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",K4 Praha s.r.o.,7111,71,10 - 19,Těžba železných rud,Mining of iron ores
16.600705244,49.179277755,5915,"Opavská 991/8b, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",SHORNÃ TRANSPORT s.r.o.,4941,49,10 - 19,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.5385626520001,49.1740181110001,5916,"Pražská 458/1, 642 00, Bosonohy, Brno-Bosonohy, Brno, Brno-město, Jihomoravský kraj","CAB minerals, s.r.o.",711,71,10 - 19,Těžba železných rud,Mining of iron ores
16.5364014620001,49.1766643610001,5917,"Křivánky 791/12d, 642 00, Bosonohy, Brno-Bosonohy, Brno, Brno-město, Jihomoravský kraj","AUTO ZM, s.r.o.",4520,45,10 - 19,"Velkoobchod, maloobchod a opravy motorových vozidel",Wholesale and retail trade and repair of motor vehicles and motorcycles
16.6137866290001,49.199725911,5918,"Příkop 838/6, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj","Czech Automotive Composites, s.r.o.",2920,29,10 - 19,"Výroba motorových vozidel, přívěsů a návěsů","Manufacture of motor vehicles, trailers and semi-trailers"
16.612520123,49.1920683720001,5919,"Josefská 612/15, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Dolkedo s.r.o.,16,16,10 - 19,Podpůrné činnosti pro zemědělství a posklizňové činnosti,Support activities to agriculture and post-harvest crop activities
16.646795905,49.1954787160001,5920,"Táborská 4531/48, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",VITOM a.s.,6831,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.6153862310001,49.2020460210001,5921,"Traubova 1546/6, 602 00, Černá Pole, Brno-sever, Brno, Brno-město, Jihomoravský kraj",PS PROFI s.r.o.,4120,41,10 - 19,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.5877208380001,49.2544584390001,5922,"Maříkova 1899/1, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj","ABSTAV, spol. s r.o.",4399,43,10 - 19,Specializované stavební činnosti,Specialised construction activities
16.603244122,49.189361352,5923,"Hybešova 985/30, 602 00, Staré Brno, Brno-střed, Brno, Brno-město, Jihomoravský kraj",M&M DONER s.r.o.,5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.6439344070001,49.2005874860001,5924,"Gajdošova 4489/26, 615 00, Židenice, Brno-Židenice, Brno, Brno-město, Jihomoravský kraj",Class Czech Republic s.r.o.,4690,46,10 - 19,Velkoobchod,Wholesale trade
16.6017844140001,49.2112783110001,5925,"Kabátníkova 105/2, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",PSK Brno s.r.o.,4120,41,10 - 19,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.602228403,49.178714659,5926,"Polní 780/92, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",V.F.H EKONOMICKÃ SERVIS a.s.,6920,69,10 - 19,Právní a účetnické činnosti,Legal and accounting activities
16.5932539,49.200125895,5927,"Úvoz 129/88, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",AUTODOPRAVA RÃB s.r.o.,4941,49,10 - 19,Pozemní a potrubní doprava,Land transport and transport via pipelines
16.5838452130001,49.24588392,5928,"Měřičkova 1447/48, 621 00, Řečkovice, Brno-Řečkovice a Mokrá Hora, Brno, Brno-město, Jihomoravský kraj",Kaisler s.r.o.,16,16,10 - 19,Podpůrné činnosti pro zemědělství a posklizňové činnosti,Support activities to agriculture and post-harvest crop activities
16.589567539,49.211516482,5929,"Pod kaštany 2288/15, 616 00, Žabovřesky, Brno-Žabovřesky, Brno, Brno-město, Jihomoravský kraj",Supreme dental s.r.o.,8623,86,10 - 19,Zdravotní péče,Human health activities
16.6058966590001,49.1969620620001,5930,"Solniční 145/8, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",A.S.D.,9499,94,10 - 19,Činnosti organizací sdružujících osoby za účelem prosazování společných a veřejných zájmů,Activities of membership organisations
16.5844731020001,49.223042605,5931,"Purkyňova 2402/84, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",OFIRO TECHNIC s.r.o.,256,25,10 - 19,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.615493352,49.200465781,5932,"Příční 118/10, 602 00, Zábrdovice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",NOVUS VA s.r.o.,25,25,10 - 19,"Výroba kovových výrobků, kromě strojů a zařízení","Manufacture of fabricated metal products, except machinery and equipment"
16.598232834,49.171123504,5933,"Londýnské náměstí 881/6, 639 00, Štýřice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",PorícíBuilding s.r.o.,7729,77,10 - 19,Činnosti v oblasti pronájmu a leasingu,Rental and leasing activities
16.6976002120001,49.2127412880001,5934,"Samoty 2927/4b, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj","ART - JAZZ, spol. s r.o.",7311,73,10 - 19,"Činnosti v oblasti reklamy, průzkumu trhu a vztahů s veřejností","Activities of advertising, market research and public relations"
16.639076507,49.174301293,5935,"Hájecká 1206/1, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj","K-Keramika TEAM, spol. s r.o.",4339,43,10 - 19,Specializované stavební činnosti,Specialised construction activities
16.6017844140001,49.2112783110001,5936,"Kabátníkova 105/2, 602 00, Ponava, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj","BAUMAT,spol.s.r.o.",4120,41,10 - 19,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.621706857,49.183475161,5937,"Dornych 50/106, 617 00, Komárov, Brno-jih, Brno, Brno-město, Jihomoravský kraj","Ivo Menšík, s.r.o.",471,47,10 - 19,Maloobchod,Retail trade
16.6457671100001,49.2241339290001,5938,"Obřanská 940/60, 614 00, Maloměřice, Brno-Maloměřice a Obřany, Brno, Brno-město, Jihomoravský kraj","Stavebnífirma AVUS, spol. s r.o.",4120,41,10 - 19,Výstavba bytových a nebytových budov,Construction of residential and non-residential buildings
16.6756646040001,49.2065634900001,5939,"Masarova 2407/7, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj",OUR STORY s.r.o.,5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.673650181,49.195455876,5940,"Trnkova 3140/119g, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj","VYDO - CZ, s.r.o.",4778,47,10 - 19,Maloobchod,Retail trade
16.6226157900001,49.2350407550001,5941,"Okružní 834/29a, 638 00, Lesná, Brno-sever, Brno, Brno-město, Jihomoravský kraj",Elvoris  s.r.o.,620,62,10 - 19,Těžba zemního plynu,Extraction of natural gas
16.606244508,49.194357972,5942,"Dominikánské náměstí 656/2, 602 00, Brno-město, Brno-střed, Brno, Brno-město, Jihomoravský kraj",KROUPALIDÃ‰ advokátníkancelár s.r.o.,6910,69,10 - 19,Právní a účetnické činnosti,Legal and accounting activities
16.611953339,49.201845065,5943,"Kudelova 1853/5, 602 00, Černá Pole, Brno-střed, Brno, Brno-město, Jihomoravský kraj",Hungry Devil s.r.o.,5610,56,10 - 19,Poskytování stravování a podávání nápojů,Food and beverage service activities
16.5880849480001,49.220787412,5944,"Svatopluka Čecha 1541/73, 612 00, Královo Pole, Brno-Královo Pole, Brno, Brno-město, Jihomoravský kraj",HIT dentlab s.r.o.,3250,32,10 - 19,Akvakultura,Aquaculture
16.6160909820001,49.1915691450001,5945,"Křenová 292/12, 602 00, Trnitá, Brno-střed, Brno, Brno-město, Jihomoravský kraj",SVOMI-TRADING s.r.o.,55,55,10 - 19,Poskytování ubytování,Accommodation
16.5871777740001,49.196702642,5946,"Roubalova 462/7a, 602 00, Stránice, Brno-střed, Brno, Brno-město, Jihomoravský kraj",TESPO engineering s.r.o.,2711,27,10 - 19,Výroba elektrických zařízení,Manufacture of electrical equipment
16.6326709730001,49.2111108400001,5947,"náměstí Republiky 1486/9, 614 00, Husovice, Brno-sever, Brno, Brno-město, Jihomoravský kraj","STANYO, s.r.o.",4719,47,10 - 19,Maloobchod,Retail trade
16.698525155,49.211154929,5948,"Šimáčkova 312/104, 628 00, Líšeň, Brno-Líšeň, Brno, Brno-město, Jihomoravský kraj","Dr. BUBENÃCEK, spol. s r.o.",4646,46,10 - 19,Velkoobchod,Wholesale trade
16.6071183220001,49.2017983360001,5949,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj",ORGANIC COOKIS s.r.o.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
16.6071183220001,49.2017983360001,5950,"Lidická 700/19, 602 00, Veveří, Brno-střed, Brno, Brno-město, Jihomoravský kraj","SUN Asset Management, s.r.o.",4778,47,10 - 19,Maloobchod,Retail trade
16.6397536810001,49.190169116,5951,"Olomoucká 1233/27, 618 00, Černovice, Brno-Černovice, Brno, Brno-město, Jihomoravský kraj",MERLIN electronic s.r.o.,26,26,10 - 19,Výroba počítačů a elektronických a optických přístrojů a zařízení,"Manufacture of computer, electronic and optical products"
16.6166166950001,49.1652601120001,5952,"Kšírova 272/222, 619 00, Horní Heršpice, Brno-jih, Brno, Brno-město, Jihomoravský kraj",Best For Succes s.r.o.,6820,68,10 - 19,Činnosti v oblasti nemovitostí,Real estate activities
